question_text,label
Compute integral of 2*x*cos(3*x**2 + 4),by_substitution
Find ∫ 2*x*exp(3*x**2 + 5),by_substitution
Evaluate integral of 2*x*exp(5*x**2 + 2),by_substitution
Compute integral of 2*x*cos(2*x**2 + 3),by_substitution
Find ∫ 2*x*cos(2*x**2 + 5),by_substitution
Evaluate integral of 2*x*cos(4*x**2 + 1),by_substitution
Compute integral of 2*x*sin(x**2 + 3),by_substitution
Compute integral of 2*x*cos(x**2 + 5),by_substitution
Integration of expression 2*x*exp(3*x**2 + 2),by_substitution
Find ∫ 2*x*cos(5*x**2 + 1),by_substitution
Evaluate integral of 2*x*cos(3*x**2 + 5),by_substitution
Evaluate integral of 2*x*exp(4*x**2 + 1),by_substitution
Find ∫ 2*x*cos(4*x**2 + 3),by_substitution
Compute integral of 2*x*sin(4*x**2 + 5),by_substitution
Evaluate integral of 2*x*exp(4*x**2 + 1),by_substitution
Evaluate integral of 2*x*sin(2*x**2 + 1),by_substitution
Evaluate integral of 2*x*cos(5*x**2 + 3),by_substitution
Compute integral of 2*x*exp(2*x**2 + 1),by_substitution
Compute integral of 2*x*sin(3*x**2 + 4),by_substitution
Compute integral of 2*x*exp(2*x**2 + 2),by_substitution
Evaluate integral of 2*x*sin(x**2 + 1),by_substitution
Evaluate integral of 2*x*exp(3*x**2 + 2),by_substitution
Compute integral of 2*x*cos(x**2 + 1),by_substitution
Find ∫ 2*x*exp(3*x**2 + 1),by_substitution
Evaluate integral of 2*x*cos(x**2 + 1),by_substitution
Find ∫ 2*x*cos(3*x**2 + 1),by_substitution
Evaluate integral of 2*x*cos(2*x**2 + 2),by_substitution
Compute integral of 2*x*sin(x**2 + 3),by_substitution
Integration of expression 2*x*exp(x**2 + 2),by_substitution
Evaluate integral of 2*x*cos(x**2 + 3),by_substitution
Find ∫ 2*x*sin(3*x**2 + 1),by_substitution
Find ∫ 2*x*cos(2*x**2 + 1),by_substitution
Evaluate integral of 2*x*exp(3*x**2 + 2),by_substitution
Find ∫ 2*x*exp(4*x**2 + 5),by_substitution
Integration of expression 2*x*cos(5*x**2 + 5),by_substitution
Compute integral of 2*x*cos(3*x**2 + 3),by_substitution
Integration of expression 2*x*cos(x**2 + 3),by_substitution
Find ∫ 2*x*sin(x**2 + 2),by_substitution
Integration of expression 2*x*exp(x**2 + 4),by_substitution
Compute integral of 2*x*cos(3*x**2 + 4),by_substitution
Evaluate integral of 2*x*exp(5*x**2 + 4),by_substitution
Compute integral of 2*x*sin(2*x**2 + 5),by_substitution
Evaluate integral of 2*x*exp(x**2 + 1),by_substitution
Evaluate integral of 2*x*sin(4*x**2 + 4),by_substitution
Find ∫ 2*x*exp(x**2 + 3),by_substitution
Integration of expression 2*x*exp(4*x**2 + 5),by_substitution
Integration of expression 2*x*sin(5*x**2 + 2),by_substitution
Integration of expression 2*x*exp(2*x**2 + 5),by_substitution
Evaluate integral of 2*x*exp(4*x**2 + 4),by_substitution
Compute integral of 2*x*exp(x**2 + 1),by_substitution
Compute integral of 2*x*cos(3*x**2 + 5),by_substitution
Evaluate integral of 2*x*exp(5*x**2 + 5),by_substitution
Evaluate integral of 2*x*exp(x**2 + 1),by_substitution
Find ∫ 2*x*exp(x**2 + 1),by_substitution
Evaluate integral of 2*x*sin(2*x**2 + 3),by_substitution
Integration of expression 2*x*exp(x**2 + 2),by_substitution
Evaluate integral of 2*x*sin(4*x**2 + 2),by_substitution
Find ∫ 2*x*sin(x**2 + 5),by_substitution
Compute integral of 2*x*cos(4*x**2 + 3),by_substitution
Find ∫ 2*x*exp(5*x**2 + 1),by_substitution
Evaluate integral of 2*x*exp(3*x**2 + 2),by_substitution
Integration of expression 2*x*cos(x**2 + 4),by_substitution
Evaluate integral of 2*x*cos(4*x**2 + 1),by_substitution
Integration of expression 2*x*cos(2*x**2 + 1),by_substitution
Evaluate integral of 2*x*cos(5*x**2 + 2),by_substitution
Compute integral of 2*x*exp(5*x**2 + 3),by_substitution
Find ∫ 2*x*cos(5*x**2 + 3),by_substitution
Evaluate integral of 2*x*exp(x**2 + 2),by_substitution
Integration of expression 2*x*exp(2*x**2 + 5),by_substitution
Find ∫ 2*x*sin(x**2 + 1),by_substitution
Integration of expression 2*x*sin(5*x**2 + 1),by_substitution
Compute integral of 2*x*exp(4*x**2 + 1),by_substitution
Evaluate integral of 2*x*sin(x**2 + 2),by_substitution
Evaluate integral of 2*x*sin(5*x**2 + 4),by_substitution
Integration of expression 2*x*exp(4*x**2 + 2),by_substitution
Find ∫ 2*x*sin(5*x**2 + 3),by_substitution
Integration of expression 2*x*cos(x**2 + 2),by_substitution
Evaluate integral of 2*x*exp(4*x**2 + 4),by_substitution
Evaluate integral of 2*x*exp(4*x**2 + 3),by_substitution
Integration of expression 2*x*sin(2*x**2 + 3),by_substitution
Evaluate integral of 2*x*exp(5*x**2 + 2),by_substitution
Evaluate integral of 2*x*sin(x**2 + 2),by_substitution
Integration of expression 2*x*exp(x**2 + 1),by_substitution
Compute integral of 2*x*cos(3*x**2 + 1),by_substitution
Evaluate integral of 2*x*cos(3*x**2 + 2),by_substitution
Find ∫ 2*x*sin(3*x**2 + 2),by_substitution
Integration of expression 2*x*exp(x**2 + 1),by_substitution
Evaluate integral of 2*x*cos(3*x**2 + 1),by_substitution
Evaluate integral of 2*x*exp(4*x**2 + 5),by_substitution
Find ∫ 2*x*cos(5*x**2 + 2),by_substitution
Evaluate integral of 2*x*cos(2*x**2 + 2),by_substitution
Evaluate integral of 2*x*cos(4*x**2 + 2),by_substitution
Compute integral of 2*x*exp(x**2 + 2),by_substitution
Integration of expression 2*x*exp(x**2 + 3),by_substitution
Evaluate integral of 2*x*exp(2*x**2 + 3),by_substitution
Integration of expression 2*x*exp(3*x**2 + 2),by_substitution
Compute integral of 2*x*cos(5*x**2 + 1),by_substitution
Find ∫ 2*x*cos(x**2 + 2),by_substitution
Integration of expression 2*x*cos(x**2 + 5),by_substitution
Find ∫ 2*x*sin(2*x**2 + 4),by_substitution
Integration of expression 2*x*exp(x**2 + 2),by_substitution
Integration of expression 2*x*sin(5*x**2 + 2),by_substitution
Find ∫ 2*x*sin(x**2 + 3),by_substitution
Find ∫ 2*x*exp(4*x**2 + 4),by_substitution
Integration of expression 2*x*exp(5*x**2 + 3),by_substitution
Evaluate integral of 2*x*cos(2*x**2 + 3),by_substitution
Find ∫ 2*x*exp(4*x**2 + 1),by_substitution
Compute integral of 2*x*cos(2*x**2 + 3),by_substitution
Integration of expression 2*x*sin(4*x**2 + 3),by_substitution
Compute integral of 2*x*exp(2*x**2 + 1),by_substitution
Find ∫ 2*x*sin(5*x**2 + 4),by_substitution
Integration of expression 2*x*sin(4*x**2 + 3),by_substitution
Find ∫ 2*x*cos(x**2 + 5),by_substitution
Find ∫ 2*x*cos(3*x**2 + 2),by_substitution
Find ∫ 2*x*sin(4*x**2 + 1),by_substitution
Compute integral of 2*x*sin(3*x**2 + 3),by_substitution
Evaluate integral of 2*x*exp(4*x**2 + 5),by_substitution
Integration of expression 2*x*sin(4*x**2 + 3),by_substitution
Evaluate integral of 2*x*sin(3*x**2 + 1),by_substitution
Integration of expression 2*x*exp(4*x**2 + 3),by_substitution
Evaluate integral of 2*x*exp(x**2 + 2),by_substitution
Integration of expression 2*x*cos(5*x**2 + 3),by_substitution
Evaluate integral of 2*x*exp(4*x**2 + 3),by_substitution
Find ∫ 2*x*cos(2*x**2 + 4),by_substitution
Evaluate integral of 2*x*exp(x**2 + 2),by_substitution
Integration of expression 2*x*exp(x**2 + 3),by_substitution
Find ∫ 2*x*sin(3*x**2 + 4),by_substitution
Evaluate integral of 2*x*cos(x**2 + 2),by_substitution
Compute integral of 2*x*sin(3*x**2 + 5),by_substitution
Find ∫ 2*x*cos(4*x**2 + 4),by_substitution
Integration of expression 2*x*cos(3*x**2 + 2),by_substitution
Evaluate integral of 2*x*cos(x**2 + 2),by_substitution
Compute integral of 2*x*cos(4*x**2 + 2),by_substitution
Evaluate integral of 2*x*sin(x**2 + 2),by_substitution
Compute integral of 2*x*exp(x**2 + 5),by_substitution
Evaluate integral of 2*x*cos(3*x**2 + 2),by_substitution
Evaluate integral of 2*x*exp(5*x**2 + 2),by_substitution
Find ∫ 2*x*exp(2*x**2 + 1),by_substitution
Compute integral of 2*x*exp(5*x**2 + 5),by_substitution
Find ∫ 2*x*cos(3*x**2 + 5),by_substitution
Compute integral of 2*x*cos(2*x**2 + 2),by_substitution
Compute integral of 2*x*cos(5*x**2 + 5),by_substitution
Find ∫ 2*x*sin(x**2 + 3),by_substitution
Compute integral of 2*x*cos(x**2 + 3),by_substitution
Evaluate integral of 2*x*exp(x**2 + 1),by_substitution
Evaluate integral of 2*x*cos(3*x**2 + 3),by_substitution
Integration of expression 2*x*sin(3*x**2 + 2),by_substitution
Integration of expression 2*x*exp(5*x**2 + 1),by_substitution
Find ∫ 2*x*sin(2*x**2 + 1),by_substitution
Find ∫ 2*x*exp(4*x**2 + 1),by_substitution
Compute integral of 2*x*sin(4*x**2 + 4),by_substitution
Find ∫ 2*x*cos(x**2 + 1),by_substitution
Find ∫ 2*x*sin(5*x**2 + 2),by_substitution
Compute integral of 2*x*cos(3*x**2 + 4),by_substitution
Evaluate integral of 2*x*exp(5*x**2 + 1),by_substitution
Compute integral of 2*x*exp(2*x**2 + 3),by_substitution
Compute integral of 2*x*sin(4*x**2 + 3),by_substitution
Evaluate integral of 2*x*cos(x**2 + 3),by_substitution
Find ∫ 2*x*sin(x**2 + 3),by_substitution
Integration of expression 2*x*exp(3*x**2 + 5),by_substitution
Compute integral of 2*x*exp(5*x**2 + 5),by_substitution
Compute integral of 2*x*cos(x**2 + 4),by_substitution
Compute integral of 2*x*sin(2*x**2 + 3),by_substitution
Compute integral of 2*x*sin(4*x**2 + 5),by_substitution
Find ∫ 2*x*exp(5*x**2 + 2),by_substitution
Integration of expression 2*x*exp(2*x**2 + 5),by_substitution
Integration of expression 2*x*cos(2*x**2 + 2),by_substitution
Compute integral of 2*x*sin(x**2 + 3),by_substitution
Evaluate integral of 2*x*cos(5*x**2 + 2),by_substitution
Integration of expression 2*x*exp(2*x**2 + 2),by_substitution
Compute integral of 2*x*cos(5*x**2 + 4),by_substitution
Find ∫ 2*x*sin(3*x**2 + 5),by_substitution
Find ∫ 2*x*exp(4*x**2 + 3),by_substitution
Compute integral of 2*x*sin(3*x**2 + 4),by_substitution
Find ∫ 2*x*sin(4*x**2 + 1),by_substitution
Find ∫ 2*x*cos(2*x**2 + 2),by_substitution
Compute integral of 2*x*cos(3*x**2 + 5),by_substitution
Compute integral of 2*x*exp(5*x**2 + 1),by_substitution
Compute integral of 2*x*cos(x**2 + 2),by_substitution
Find ∫ 2*x*exp(5*x**2 + 4),by_substitution
Find ∫ 2*x*exp(2*x**2 + 5),by_substitution
Evaluate integral of 2*x*sin(x**2 + 4),by_substitution
Find ∫ 2*x*sin(x**2 + 1),by_substitution
Evaluate integral of 2*x*cos(2*x**2 + 2),by_substitution
Find ∫ 2*x*exp(x**2 + 5),by_substitution
Integration of expression 2*x*exp(3*x**2 + 4),by_substitution
Find ∫ 2*x*sin(x**2 + 1),by_substitution
Find ∫ 2*x*sin(5*x**2 + 1),by_substitution
Integration of expression 2*x*cos(x**2 + 4),by_substitution
Integration of expression 2*x*sin(x**2 + 5),by_substitution
Evaluate integral of 2*x*sin(4*x**2 + 5),by_substitution
Find ∫ 2*x*cos(4*x**2 + 2),by_substitution
Evaluate integral of 2*x*cos(5*x**2 + 2),by_substitution
Find ∫ 2*x*sin(2*x**2 + 3),by_substitution
Compute integral of 2*x*exp(2*x**2 + 2),by_substitution
Evaluate integral of 2*x*sin(5*x**2 + 4),by_substitution
Find ∫ 2*x*sin(2*x**2 + 2),by_substitution
Compute integral of 2*x*cos(x**2 + 1),by_substitution
Find ∫ 2*x*sin(5*x**2 + 3),by_substitution
Evaluate integral of 2*x*cos(3*x**2 + 5),by_substitution
Compute integral of 2*x*sin(x**2 + 1),by_substitution
Evaluate integral of 2*x*cos(2*x**2 + 4),by_substitution
Compute integral of 2*x*cos(4*x**2 + 1),by_substitution
Compute integral of 2*x*exp(2*x**2 + 1),by_substitution
Compute integral of 2*x*sin(x**2 + 1),by_substitution
Evaluate integral of 2*x*cos(2*x**2 + 3),by_substitution
Evaluate integral of 2*x*cos(4*x**2 + 5),by_substitution
Compute integral of 2*x*exp(2*x**2 + 2),by_substitution
Compute integral of 2*x*exp(2*x**2 + 3),by_substitution
Evaluate integral of 2*x*exp(2*x**2 + 4),by_substitution
Compute integral of 2*x*sin(x**2 + 1),by_substitution
Integration of expression 2*x*sin(2*x**2 + 4),by_substitution
Integration of expression 2*x*cos(4*x**2 + 1),by_substitution
Compute integral of 2*x*exp(3*x**2 + 3),by_substitution
Find ∫ 2*x*sin(3*x**2 + 2),by_substitution
Find ∫ 2*x*sin(4*x**2 + 2),by_substitution
Compute integral of 2*x*sin(3*x**2 + 5),by_substitution
Integration of expression 2*x*exp(3*x**2 + 2),by_substitution
Compute integral of 2*x*cos(x**2 + 4),by_substitution
Evaluate integral of 2*x*sin(4*x**2 + 5),by_substitution
Find ∫ 2*x*cos(3*x**2 + 4),by_substitution
Compute integral of 2*x*cos(5*x**2 + 2),by_substitution
Evaluate integral of 2*x*exp(5*x**2 + 3),by_substitution
Integration of expression 2*x*sin(x**2 + 3),by_substitution
Find ∫ 2*x*exp(4*x**2 + 5),by_substitution
Compute integral of 2*x*cos(5*x**2 + 5),by_substitution
Integration of expression 2*x*cos(5*x**2 + 3),by_substitution
Evaluate integral of 2*x*sin(2*x**2 + 2),by_substitution
Find ∫ 2*x*sin(4*x**2 + 3),by_substitution
Find ∫ 2*x*exp(2*x**2 + 4),by_substitution
Evaluate integral of 2*x*sin(x**2 + 2),by_substitution
Find ∫ 2*x*exp(3*x**2 + 2),by_substitution
Integration of expression 2*x*sin(3*x**2 + 4),by_substitution
Integration of expression 2*x*exp(2*x**2 + 5),by_substitution
Integration of expression 2*x*exp(3*x**2 + 1),by_substitution
Integration of expression 2*x*sin(3*x**2 + 5),by_substitution
Evaluate integral of 2*x*exp(4*x**2 + 2),by_substitution
Find ∫ 2*x*cos(4*x**2 + 3),by_substitution
Integration of expression 2*x*exp(5*x**2 + 3),by_substitution
Integration of expression 2*x*sin(3*x**2 + 4),by_substitution
Compute integral of 2*x*exp(3*x**2 + 1),by_substitution
Find ∫ 2*x*sin(3*x**2 + 3),by_substitution
Evaluate integral of 2*x*exp(4*x**2 + 2),by_substitution
Find ∫ 2*x*sin(2*x**2 + 3),by_substitution
Evaluate integral of 2*x*sin(5*x**2 + 3),by_substitution
Compute integral of 2*x*exp(3*x**2 + 1),by_substitution
Integration of expression 2*x*sin(5*x**2 + 1),by_substitution
Find ∫ 2*x*sin(4*x**2 + 5),by_substitution
Evaluate integral of 2*x*cos(3*x**2 + 3),by_substitution
Compute integral of 2*x*exp(2*x**2 + 4),by_substitution
Compute integral of 2*x*cos(3*x**2 + 5),by_substitution
Find ∫ 2*x*sin(3*x**2 + 4),by_substitution
Compute integral of 2*x*sin(3*x**2 + 1),by_substitution
Find ∫ 2*x*sin(3*x**2 + 5),by_substitution
Compute integral of 2*x*cos(5*x**2 + 3),by_substitution
Compute integral of 2*x*sin(x**2 + 3),by_substitution
Compute integral of 2*x*cos(4*x**2 + 4),by_substitution
Compute integral of 2*x*exp(2*x**2 + 1),by_substitution
Find ∫ 2*x*cos(4*x**2 + 1),by_substitution
Compute integral of 2*x*exp(2*x**2 + 4),by_substitution
Integration of expression 2*x*cos(2*x**2 + 4),by_substitution
Find ∫ 2*x*exp(4*x**2 + 5),by_substitution
Evaluate integral of 2*x*exp(2*x**2 + 4),by_substitution
Compute integral of 2*x*cos(5*x**2 + 2),by_substitution
Compute integral of 2*x*sin(5*x**2 + 1),by_substitution
Integration of expression 2*x*exp(3*x**2 + 5),by_substitution
Evaluate integral of 2*x*cos(4*x**2 + 1),by_substitution
Integration of expression 2*x*cos(x**2 + 3),by_substitution
Integration of expression 2*x*sin(2*x**2 + 2),by_substitution
Integration of expression 2*x*exp(4*x**2 + 4),by_substitution
Find ∫ 2*x*exp(x**2 + 5),by_substitution
Find ∫ 2*x*exp(3*x**2 + 3),by_substitution
Compute integral of 2*x*exp(x**2 + 1),by_substitution
Find ∫ 2*x*exp(4*x**2 + 4),by_substitution
Compute integral of 2*x*cos(3*x**2 + 1),by_substitution
Integration of expression 2*x*cos(2*x**2 + 5),by_substitution
Evaluate integral of 2*x*cos(2*x**2 + 2),by_substitution
Integration of expression 2*x*sin(4*x**2 + 4),by_substitution
Evaluate integral of 2*x*cos(x**2 + 3),by_substitution
Integration of expression 2*x*cos(2*x**2 + 5),by_substitution
Evaluate integral of 2*x*exp(x**2 + 3),by_substitution
Find ∫ 2*x*sin(2*x**2 + 4),by_substitution
Compute integral of 2*x*exp(3*x**2 + 4),by_substitution
Integration of expression 2*x*cos(2*x**2 + 3),by_substitution
Evaluate integral of 2*x*sin(2*x**2 + 4),by_substitution
Find ∫ 2*x*exp(3*x**2 + 5),by_substitution
Integration of expression 2*x*sin(4*x**2 + 2),by_substitution
Integration of expression 2*x*sin(5*x**2 + 1),by_substitution
Compute integral of 2*x*cos(4*x**2 + 3),by_substitution
Integration of expression 2*x*exp(4*x**2 + 1),by_substitution
Integration of expression 2*x*cos(3*x**2 + 3),by_substitution
Integration of expression 2*x*cos(5*x**2 + 2),by_substitution
Integration of expression 2*x*cos(5*x**2 + 5),by_substitution
Find ∫ 2*x*exp(4*x**2 + 5),by_substitution
Find ∫ 2*x*cos(3*x**2 + 3),by_substitution
Compute integral of 2*x*exp(4*x**2 + 5),by_substitution
Compute integral of 2*x*sin(x**2 + 5),by_substitution
Evaluate integral of 2*x*exp(2*x**2 + 4),by_substitution
Integration of expression 2*x*exp(5*x**2 + 5),by_substitution
Integration of expression 2*x*cos(4*x**2 + 2),by_substitution
Integration of expression 2*x*exp(5*x**2 + 4),by_substitution
Find ∫ 2*x*exp(3*x**2 + 4),by_substitution
Compute integral of 2*x*exp(x**2 + 4),by_substitution
Compute integral of 2*x*cos(3*x**2 + 3),by_substitution
Evaluate integral of 2*x*cos(2*x**2 + 3),by_substitution
Evaluate integral of 2*x*exp(5*x**2 + 5),by_substitution
Evaluate integral of 2*x*cos(3*x**2 + 1),by_substitution
Integration of expression 2*x*sin(5*x**2 + 4),by_substitution
Evaluate integral of 2*x*exp(4*x**2 + 1),by_substitution
Compute integral of 2*x*cos(5*x**2 + 5),by_substitution
Find ∫ 2*x*sin(x**2 + 3),by_substitution
Evaluate integral of 2*x*exp(2*x**2 + 3),by_substitution
Compute integral of 2*x*cos(x**2 + 1),by_substitution
Evaluate integral of 2*x*cos(4*x**2 + 5),by_substitution
Integration of expression 2*x*exp(4*x**2 + 5),by_substitution
Evaluate integral of 2*x*exp(3*x**2 + 1),by_substitution
Compute integral of 2*x*exp(2*x**2 + 1),by_substitution
Find ∫ 2*x*cos(5*x**2 + 2),by_substitution
Evaluate integral of 2*x*exp(4*x**2 + 5),by_substitution
Compute integral of 2*x*cos(2*x**2 + 5),by_substitution
Integration of expression 2*x*cos(4*x**2 + 5),by_substitution
Compute integral of 2*x*cos(5*x**2 + 1),by_substitution
Evaluate integral of 2*x*sin(3*x**2 + 2),by_substitution
Find ∫ 2*x*sin(2*x**2 + 4),by_substitution
Integration of expression 2*x*sin(5*x**2 + 5),by_substitution
Compute integral of 2*x*exp(3*x**2 + 3),by_substitution
Integration of expression 2*x*exp(4*x**2 + 1),by_substitution
Integration of expression 2*x*sin(5*x**2 + 4),by_substitution
Find ∫ 2*x*sin(5*x**2 + 3),by_substitution
Integration of expression 2*x*cos(4*x**2 + 4),by_substitution
Find ∫ 2*x*sin(5*x**2 + 1),by_substitution
Integration of expression 2*x*exp(x**2 + 4),by_substitution
Integration of expression 2*x*cos(5*x**2 + 2),by_substitution
Integration of expression 2*x*exp(2*x**2 + 4),by_substitution
Compute integral of 2*x*exp(4*x**2 + 1),by_substitution
Evaluate integral of 2*x*sin(x**2 + 4),by_substitution
Compute integral of 2*x*exp(4*x**2 + 4),by_substitution
Find ∫ 2*x*sin(5*x**2 + 4),by_substitution
Evaluate integral of 2*x*cos(2*x**2 + 3),by_substitution
Compute integral of 2*x*sin(x**2 + 4),by_substitution
Integration of expression 2*x*exp(3*x**2 + 5),by_substitution
Find ∫ 2*x*sin(3*x**2 + 2),by_substitution
Compute integral of 2*x*exp(2*x**2 + 5),by_substitution
Evaluate integral of 2*x*exp(2*x**2 + 2),by_substitution
Integration of expression 2*x*cos(5*x**2 + 3),by_substitution
Integration of expression 2*x*sin(3*x**2 + 1),by_substitution
Find ∫ 2*x*cos(3*x**2 + 1),by_substitution
Find ∫ 2*x*exp(2*x**2 + 5),by_substitution
Evaluate integral of 2*x*sin(3*x**2 + 3),by_substitution
Compute integral of 2*x*exp(5*x**2 + 5),by_substitution
Compute integral of 2*x*cos(5*x**2 + 2),by_substitution
Evaluate integral of 2*x*sin(4*x**2 + 3),by_substitution
Compute integral of 2*x*exp(5*x**2 + 4),by_substitution
Compute integral of 2*x*sin(3*x**2 + 4),by_substitution
Evaluate integral of 2*x*cos(2*x**2 + 4),by_substitution
Integration of expression 2*x*exp(2*x**2 + 4),by_substitution
Find ∫ 2*x*exp(5*x**2 + 3),by_substitution
Evaluate integral of 2*x*exp(x**2 + 2),by_substitution
Compute integral of 2*x*exp(4*x**2 + 3),by_substitution
Compute integral of 2*x*cos(4*x**2 + 5),by_substitution
Evaluate integral of 2*x*sin(5*x**2 + 4),by_substitution
Integration of expression 2*x*exp(x**2 + 3),by_substitution
Find ∫ 2*x*sin(2*x**2 + 1),by_substitution
Integration of expression 2*x*exp(x**2 + 2),by_substitution
Evaluate integral of 2*x*cos(4*x**2 + 1),by_substitution
Find ∫ 2*x*exp(5*x**2 + 5),by_substitution
